node_id,0,1,2,3,4,5,6,7,8,9
d258855,0,0.072289154,0.63187253,0,0,0,0,0,0,1
d700693,0,0.072289154,0.74066406,0,0,0,0,0,0,0
d167462,1,0.036144577,0.5260879,0,0,0,1,0,0,0
d112342,0,0.072289154,0.70318085,0,0,0,1,0,0,1
d26464,0,0.08032128,0.77591395,0,0,0,0,0,0,1
d363586,0,0.12851405,0.7139771,0,0,0,0,0,2,1
d608749,0,0.044176705,0.56390214,0,0,0,0,0,0,1
d15293,0,0.07630522,0.7699345,0,0,0,0,0,3,1
d203226,0,0.02811245,0.48287565,0,0,0,0,0,0,0
d641073,0,0.060240965,0.64122325,0,0,0,0,0,0,2
d191387,0,0.02811245,0.55784196,0,0,0,0,0,1,0
d53877,0,0.08032128,0.6877416,0,0,0,0,0,0,2
d25884,0,0.036144577,0.6332087,0,0,0,0,0,0,0
d550832,0,0.0562249,0.6473454,0,0,0,0,0,1,1
d60022,1,0.016064256,0.5007015,0,0,0,0,0,1,0
d455556,0,0.08835341,0.7262597,0,0,0,0,0,0,1
d88646,1,0.024096385,0.5205832,0,0,0,0,0,0,0
d124536,0,0.124497995,0.71655256,0,0,0,0,0,0,2
d312738,0,0.07630522,0.68379974,0,0,0,0,0,0,0
d597866,0,0.07630522,0.7273147,0,0,0,0,0,0,1
d183316,1,0.17670682,0.8133478,0,0,0,0,0,4,0
d439629,0,0.04016064,0.659781,0,0,0,0,0,0,0
d289641,0,0.064257026,0.6932904,0,0,1,0,0,0,0
d232120,0,0.04819277,0.645593,0,0,0,0,0,0,0
d224365,1,0.14859438,0.7917862,0,0,0,0,0,4,0
d24067,0,0.38554215,0.8771004,1,1,3,1,0,3,8
d456010,0,0.04819277,0.6553196,0,0,1,0,0,0,0
d643134,0,0.064257026,0.6648934,0,0,0,0,0,0,2
d522864,0,0.22891566,0.83959854,0,0,0,1,0,1,3
d646357,0,0.104417674,0.7270093,0,0,1,0,0,0,1
d351312,0,0.052208837,0.64600587,0,0,0,0,0,0,1
d548020,0,0.04819277,0.58432704,0,0,0,0,0,0,2
d174879,0,0.036144577,0.6649252,0,0,0,0,0,0,1
d109359,0,0.06827309,0.68220514,0,0,0,0,0,0,0
d313443,0,0.064257026,0.72168744,0,0,0,0,0,0,0
d525833,0,0.04016064,0.6303299,0,0,0,0,0,0,1
d353031,0,0.024096385,0.53614575,0,0,0,0,0,0,1
d272949,0,0.016064256,0.55224085,0,0,0,0,0,0,0
d34387,1,0.044176705,0.5467895,0,0,0,0,0,0,0
d443643,1,0.032128513,0.63847566,0,0,0,0,0,0,0
d380258,1,0.084337346,0.6869979,0,0,1,0,0,1,1
d123279,0,0.052208837,0.67941415,0,0,0,0,0,0,1
d8933,0,0.02008032,0.58727217,0,0,0,0,0,0,0
d657532,1,0.10040161,0.70242697,0,0,0,0,0,0,3
d17747,0,0.0562249,0.6473454,0,0,0,0,0,0,1
d20773,0,0.02008032,0.58727217,0,0,0,0,0,0,0
d670579,0,0.052208837,0.5883438,0,0,0,0,0,0,1
d77868,0,0.08835341,0.69375134,0,0,1,0,0,0,0
d698802,0,0.052208837,0.59749824,0,0,0,1,0,0,1
d695757,0,0.22891566,0.83152,0,0,0,0,0,1,3
d692624,0,0.10843374,0.76146185,0,0,0,0,1,3,1
d221941,0,0.02008032,0.4783549,0,0,0,1,0,0,0
d350879,1,0.024096385,0.5205832,0,0,0,0,0,0,0
d529153,1,0.064257026,0.68550915,0,0,0,1,0,0,2
d124940,0,0.084337346,0.69726545,0,0,0,0,0,0,2
d251394,0,0.016064256,0.44916216,0,0,0,0,0,0,0
d247657,0,0.04819277,0.645593,0,0,0,0,0,0,0
d93197,0,0.04016064,0.5182739,0,0,0,1,0,0,0
d353888,0,0.060240965,0.69281566,0,0,0,0,0,0,2
d565353,0,0.092369474,0.68293935,0,0,0,0,0,1,1
d170405,0,0.04016064,0.57142776,0,0,0,0,0,0,1
d397581,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d536375,0,0.08835341,0.6786849,0,0,0,0,0,0,2
d168838,0,0.13253012,0.7457515,0,0,0,0,0,3,1
d662322,0,0.092369474,0.64663357,0,0,0,0,0,0,1
d176113,1,0.0562249,0.72471046,0,0,0,0,0,0,0
d62705,0,0.036144577,0.6649252,0,0,0,0,0,0,0
d284109,0,0.036144577,0.6332087,0,0,0,0,0,0,1
d309156,0,0.032128513,0.5697565,0,0,0,0,0,0,1
d365048,0,0.07630522,0.6914612,0,0,0,0,0,0,1
d297917,0,0.11646587,0.7066098,0,0,0,1,0,0,1
d47838,0,0.04819277,0.6198233,0,0,0,0,0,0,1
d196517,0,0.024096385,0.53614575,0,0,0,0,0,0,1
d539140,0,0.06827309,0.6870177,0,0,0,0,0,0,2
d312130,1,0.052208837,0.6611053,0,0,1,1,0,0,0
d95565,0,0.0562249,0.67025185,0,0,0,0,0,1,1
d230949,0,0.07630522,0.6905661,0,0,0,1,0,0,0
d352839,0,0.08835341,0.64019096,1,0,0,0,0,0,1
d52826,0,0.06827309,0.72628576,0,0,0,0,0,0,0
d204565,0,0.052208837,0.61259764,0,0,0,0,0,1,0
d438002,0,0.104417674,0.7511282,0,0,0,0,0,0,3
d411938,0,0.072289154,0.6844393,0,0,0,0,0,0,1
d645844,0,0.072289154,0.6374021,0,0,0,0,0,0,2
d330309,1,0.064257026,0.64427763,0,0,0,0,0,0,0
d52732,0,0.060240965,0.5544201,0,0,0,0,0,0,1
d435364,1,0.032128513,0.6041161,0,0,0,0,0,0,0
d413373,0,0.024096385,0.6186087,0,0,0,0,0,0,0
d113486,0,0.084337346,0.75296825,0,0,0,0,0,0,0
d276762,0,0.02811245,0.5203588,0,0,0,0,0,0,0
d139341,0,0.008032128,0.39795867,0,0,0,0,0,0,0
d552069,0,0.04819277,0.5940536,0,0,0,1,0,0,1
d136518,0,0.17269076,0.7548514,0,0,4,0,0,4,1
d101671,0,0.02008032,0.44983387,0,0,0,0,0,0,0
d519394,0,0.06827309,0.6084815,0,0,0,0,0,0,0
d354843,0,0.04819277,0.645593,0,0,0,0,0,0,1
d12784,1,0.06827309,0.6747944,0,0,0,0,0,0,0
d313552,0,0.09638554,0.76091105,0,0,0,0,0,0,0
d320286,0,0.04819277,0.57801056,0,0,0,0,0,0,1
d82122,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d314502,1,0.06827309,0.68220514,0,0,0,0,0,0,0
d52685,0,0.064257026,0.6726747,0,0,0,0,0,0,1
d656561,0,0.08032128,0.6255069,0,0,0,0,0,0,2
d550813,0,0.084337346,0.73647565,0,0,0,0,0,0,1
d579797,0,0.032128513,0.5567877,0,0,0,0,0,0,1
d88695,0,0.052208837,0.61259764,0,0,0,0,0,0,0
d460735,0,0.060240965,0.70632565,0,0,0,0,0,0,0
d544048,0,0.06827309,0.65516037,0,0,0,0,0,0,1
d508639,0,0.092369474,0.7287521,0,0,0,0,0,0,2
d488746,0,0.052208837,0.703668,0,0,0,0,0,0,0
d215192,0,0.12048193,0.6674439,1,0,0,0,0,0,4
d349730,0,0.06827309,0.65516037,0,0,0,0,0,0,1
d122745,0,0.07630522,0.74084735,0,0,0,0,0,0,1
d484162,0,0.02008032,0.5414594,0,0,0,1,0,0,0
d131494,0,0.12851405,0.6747227,0,0,0,0,0,0,1
d562378,0,0.052208837,0.61259764,0,0,0,0,0,0,1
d125830,0,0.08032128,0.698437,0,0,0,0,0,0,2
d37163,0,0.02811245,0.5719898,0,0,0,0,0,0,0
d537225,0,0.13253012,0.738814,0,0,0,0,0,0,2
d104661,0,0.04819277,0.645593,0,0,0,1,0,0,0
d391815,0,0.06827309,0.6084815,0,0,0,0,0,0,0
d551144,0,0.044176705,0.6188774,0,0,0,0,0,0,1
d594890,0,0.09638554,0.7573016,0,0,0,0,0,0,1
d124005,0,0.04016064,0.6303299,0,0,0,0,0,0,1
d388945,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d680079,0,0.06827309,0.6870177,0,0,0,0,0,0,2
d656353,0,0.060240965,0.61420333,0,0,0,0,0,0,1
d120426,0,0.044176705,0.6017648,0,0,0,0,0,0,0
d323852,1,0.02811245,0.5203588,0,0,0,0,0,0,0
d522463,0,0.0562249,0.6788977,0,0,0,0,0,1,1
d455925,0,0.04016064,0.659781,0,0,0,0,0,0,0
d24395,0,0.084337346,0.6705053,0,0,0,0,0,0,0
d390573,0,0.032128513,0.53539693,0,0,0,0,0,0,0
d80236,0,0.036144577,0.50634253,0,0,0,0,0,0,0
d260675,0,0.084337346,0.71998304,0,0,0,0,0,1,0
d81831,0,0.060240965,0.6277133,0,0,0,0,0,0,0
d611119,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d536398,0,0.08032128,0.70492136,0,0,0,0,0,0,2
d681856,0,0.052208837,0.64600587,0,0,0,0,0,0,1
d697411,0,0.02008032,0.43254215,0,0,0,0,0,0,0
d290072,0,0.04016064,0.5308606,0,0,0,0,0,0,1
d655981,0,0.06827309,0.7066517,0,0,0,0,0,0,1
d540992,0,0.092369474,0.7287521,0,0,0,1,0,0,1
d629585,0,0.072289154,0.6328083,0,0,0,0,0,0,1
d114051,0,0.072289154,0.70777464,0,0,0,0,0,1,0
d169996,0,0.08032128,0.6705618,0,0,0,0,0,0,0
d679002,0,0.04819277,0.5940536,0,0,0,0,0,0,1
d330971,0,0.02811245,0.5345066,0,0,0,0,0,0,0
d264831,0,0.14859438,0.7304431,0,0,0,0,0,0,1
d599656,0,0.09638554,0.6872834,0,0,0,0,0,0,1
d654865,0,0.0562249,0.56133455,0,0,0,0,0,0,2
d412781,0,0.036144577,0.5260879,0,0,0,0,0,0,1
d192434,0,0.07630522,0.7161543,0,0,0,0,0,0,1
d713938,0,0.016064256,0.5007015,0,0,0,0,0,0,0
d510639,0,0.064257026,0.680456,0,1,0,1,0,0,1
d334462,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d415924,0,0.016064256,0.37816957,0,0,0,0,0,0,0
d272772,0,0.084337346,0.69726545,0,0,0,0,0,0,0
d660752,0,0.036144577,0.50634253,0,0,0,0,0,0,1
d601855,0,0.072289154,0.696107,0,0,0,0,0,0,1
d563109,0,0.064257026,0.6726747,0,0,0,0,0,0,1
d509962,0,0.064257026,0.6932904,0,0,0,0,0,0,1
d466429,1,0.032128513,0.63847566,0,0,0,0,0,0,0
d273145,0,0.036144577,0.53805906,0,0,0,0,0,0,0
d527157,0,0.04819277,0.6553196,0,0,0,0,0,0,1
d359588,0,0.0562249,0.61579317,0,0,0,0,0,0,1
d269932,0,0.032128513,0.5567877,0,0,0,0,0,0,0
d676468,0,0.084337346,0.73025066,0,0,0,0,0,0,2
d35813,0,0.04016064,0.58976275,0,0,0,0,0,0,0
d123372,0,0.072289154,0.6561437,0,0,0,0,0,0,2
d306285,0,0.06827309,0.58884746,0,0,0,0,0,0,1
d509765,0,0.044176705,0.68422776,0,0,0,0,0,0,1
d344674,0,0.036144577,0.6332087,1,0,0,0,0,0,0
d569224,0,0.092369474,0.6619045,0,0,0,0,0,0,1
d13874,0,0.04016064,0.4791773,0,0,0,0,0,0,2
d125623,0,0.064257026,0.6648934,0,0,0,0,0,0,1
d535889,0,0.060240965,0.7010065,0,0,0,0,0,0,1
d113637,0,0.052208837,0.6217521,0,0,0,0,0,0,1
d219181,0,0.1124498,0.71488047,0,0,1,0,0,2,0
d586964,0,0.08032128,0.6705618,0,0,0,0,0,0,2
d20664,0,0.18072289,0.8513847,0,0,0,0,0,0,1
d344852,0,0.04819277,0.645593,1,0,0,0,0,0,0
d37927,1,0.036144577,0.6332087,0,1,0,1,0,1,0
d103415,0,0.0562249,0.6473454,0,0,0,0,0,0,1
d349449,0,0.060240965,0.6494141,0,0,0,0,0,0,1
d433675,0,0.0562249,0.6559913,0,0,0,0,0,0,0
d128538,0,0.12048193,0.7453881,0,0,0,0,0,0,2
d296055,1,0.064257026,0.6314432,0,0,0,0,0,1,0
d88853,1,0.032128513,0.63847566,0,0,0,1,0,0,0
d687399,0,0.060240965,0.69281566,0,0,0,0,0,0,1
d154099,0,0.036144577,0.5260879,0,0,0,0,0,0,0
d429289,0,0.04016064,0.659781,0,0,0,0,0,0,0
d170254,0,0.04016064,0.6303299,0,0,0,0,0,0,0
d19727,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d561873,0,0.09638554,0.67616725,0,0,0,0,0,0,3
d567274,0,0.084337346,0.65805525,0,0,1,0,0,0,1
d438010,0,0.08032128,0.6362022,0,0,0,0,0,0,2
d74497,0,0.064257026,0.7423032,0,0,0,0,0,0,1
d149031,0,0.052208837,0.61259764,0,0,0,0,0,0,1
d478024,0,0.052208837,0.6702597,0,0,0,0,0,1,0
d471208,0,0.064257026,0.72168744,0,0,0,0,0,0,0
d647836,1,0.060240965,0.67111486,0,0,0,0,0,0,1
d99790,0,0.0562249,0.7476168,0,0,0,0,0,0,0
d47016,1,0.064257026,0.6726747,0,0,0,0,0,0,0
d10525,1,0.064257026,0.72674066,0,0,2,0,0,1,0
d51362,0,0.052208837,0.63685143,0,0,0,0,0,0,0
d692205,0,0.0562249,0.63308495,0,0,0,0,0,0,1
d155320,1,0.02008032,0.58727217,0,0,0,0,0,0,0
d524883,0,0.060240965,0.7010065,0,0,0,0,0,0,1
d511335,0,0.06827309,0.70183915,0,0,0,0,0,0,1
d667740,0,0.08835341,0.6024888,0,0,0,0,0,0,2
d96010,0,0.052208837,0.65516037,0,0,0,0,0,0,1
d22140,1,0.02008032,0.5414594,0,0,0,0,0,0,0
d426038,0,0.012048192,0.5125257,0,0,0,0,0,0,0
d182735,0,0.02811245,0.5719898,0,0,0,0,0,0,0
d2373,0,0.04016064,0.5308606,0,0,0,0,0,0,2
d362485,0,0.072289154,0.6819592,0,0,1,0,0,1,0
d685693,0,0.064257026,0.6314432,0,0,1,0,0,1,1
d276648,0,0.10040161,0.70520204,0,0,0,1,0,0,1
d411772,0,0.084337346,0.68077284,0,0,0,0,0,0,1
d691424,0,0.072289154,0.6398822,0,0,0,0,0,0,1
d447022,0,0.092369474,0.68293935,0,0,1,0,0,0,2
d184524,0,0.0562249,0.6386996,0,0,0,0,0,0,0
d229301,0,0.08835341,0.68855757,0,0,0,0,0,0,2
d229793,0,0.084337346,0.71375805,0,0,1,0,0,0,1
d73004,0,0.10843374,0.70825994,0,1,0,1,0,2,0
d352832,0,0.060240965,0.65760493,0,0,0,0,0,0,1
d125078,0,0.07630522,0.62652063,0,0,0,0,0,0,1
d575029,0,0.08032128,0.694226,0,0,0,0,0,1,1
d265039,0,0.044176705,0.6292525,0,0,0,1,0,0,0
d84785,0,0.04016064,0.58976275,0,0,0,0,0,0,0
d307612,1,0.060240965,0.6494141,0,0,0,0,0,0,1
d673607,0,0.06827309,0.6599729,0,0,0,0,0,0,1
d541536,0,0.0562249,0.5414594,0,0,0,0,0,0,1
d362453,1,0.07630522,0.7049939,0,0,1,0,0,1,0
d472952,1,0.036144577,0.6649252,0,0,0,0,0,0,0
d24852,0,0.072289154,0.6374021,0,0,0,0,0,0,1
d653744,0,0.092369474,0.6183098,0,0,0,0,0,0,1
d350438,0,0.072289154,0.7148486,0,0,0,1,0,0,1
d251386,0,0.09638554,0.683674,0,0,0,0,0,0,1
d315195,0,0.07630522,0.6691404,0,0,0,0,0,0,1
d157500,0,0.032128513,0.63847566,0,0,0,0,0,0,0
d146191,0,0.07630522,0.6309147,0,0,0,0,0,0,0
d617056,0,0.052208837,0.6217521,0,0,0,0,0,0,1
d217688,0,0.084337346,0.73647565,0,0,0,0,0,0,1
d598413,0,0.07630522,0.64207506,0,0,0,1,0,0,1
d549144,0,0.052208837,0.61259764,0,0,0,0,0,0,1
d122382,0,0.036144577,0.5578044,0,0,0,0,0,0,1
d485980,0,0.004016064,0.4124513,0,0,0,0,0,0,0
d219414,0,0.10040161,0.74508023,0,0,2,0,0,1,1
d416081,0,0.024096385,0.53614575,0,0,0,0,0,0,0
d502574,0,0.072289154,0.7781472,0,0,0,0,0,0,1
d353430,0,0.072289154,0.6702915,0,0,0,0,0,0,1
d550643,0,0.084337346,0.6477877,0,0,0,0,0,0,1
d607203,0,0.08835341,0.68855757,0,0,0,0,0,0,1
d307276,0,0.06827309,0.6467692,0,0,0,0,0,0,1
d653798,1,0.060240965,0.63590413,0,0,0,0,0,1,1
d646993,0,0.060240965,0.64122325,0,0,0,0,0,0,1
d6956,0,0.04819277,0.6198233,0,0,0,0,0,0,0
d89987,0,0.060240965,0.64122325,0,0,0,0,0,0,0
d679109,0,0.10040161,0.71664476,0,0,0,0,0,1,1
d424383,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d199331,0,0.052208837,0.6217521,0,0,0,0,0,0,1
d286739,0,0.06827309,0.7607413,0,0,0,0,0,0,1
d631979,0,0.072289154,0.65154994,0,0,0,0,0,0,2
d405158,0,0.04016064,0.6303299,0,0,0,0,0,0,0
d637231,0,0.032128513,0.52242815,0,0,0,0,0,0,1
d657514,0,0.10040161,0.7093969,0,0,0,0,0,0,1
d153936,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d162344,1,0.036144577,0.5260879,0,0,0,2,0,0,0
d349502,1,0.02811245,0.60947293,0,0,0,1,0,0,0
d493880,0,0.024096385,0.4793517,0,0,0,0,0,0,1
d53185,0,0.016064256,0.55224085,0,0,0,0,0,0,0
d154571,0,0.036144577,0.6649252,0,0,0,0,0,0,0
d203660,0,0.10040161,0.7336375,0,0,0,0,0,0,1
d512810,0,0.060240965,0.6277133,0,0,0,0,0,0,2
d290741,0,0.060240965,0.7010065,0,0,0,0,0,0,1
d335545,0,0.064257026,0.6598402,0,0,0,0,0,0,0
d354279,0,0.064257026,0.68550915,0,0,1,0,0,0,2
d547486,1,0.104417674,0.70402294,1,0,1,1,0,1,4
d159865,0,0.036144577,0.60149217,0,0,0,0,0,0,0
d419352,0,0.032128513,0.63847566,0,0,0,0,0,1,0
d135525,0,0.024096385,0.57737726,0,0,0,0,0,0,0
d433347,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d342716,0,0.060240965,0.6494141,0,0,0,0,0,0,0
d404427,0,0.032128513,0.5697565,0,0,0,0,0,0,0
d121736,0,0.012048192,0.3947214,0,0,0,0,0,0,0
d277154,0,0.032128513,0.5911473,0,0,0,0,0,0,0
d668209,0,0.0562249,0.67025185,0,0,0,0,0,0,1
d135334,0,0.060240965,0.65760493,0,0,0,1,0,0,1
d646994,0,0.060240965,0.67111486,0,0,0,0,0,0,1
d644789,0,0.084337346,0.6869979,0,0,2,0,0,2,1
d468919,0,0.072289154,0.74066406,0,0,0,0,0,0,0
d628133,0,0.08032128,0.653382,0,0,0,0,0,0,1
d151576,0,0.07630522,0.6982276,0,0,0,0,0,0,0
d549647,0,0.060240965,0.5761209,0,0,0,0,0,0,1
d1969,0,0.008032128,0.46667778,0,0,0,0,0,0,0
d156577,0,0.044176705,0.6567401,0,0,0,0,0,0,0
d431475,0,0.032128513,0.5697565,0,0,0,0,0,0,1
d305990,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d43414,0,0.060240965,0.6277133,0,0,0,0,0,1,0
d714577,0,0.08835341,0.74810356,0,0,0,0,0,0,1
d199985,0,0.024096385,0.49491426,0,0,0,0,0,0,0
d466075,0,0.024096385,0.57737726,0,0,0,0,0,0,0
d516369,1,0.04016064,0.64866483,0,0,0,0,0,0,0
d101008,1,0.036144577,0.6332087,0,0,0,0,0,0,0
d506210,1,0.060240965,0.67111486,0,0,0,0,0,0,1
d160299,0,0.08835341,0.6945432,0,0,0,0,0,0,1
d71068,0,0.08835341,0.71638703,0,0,0,0,0,1,0
d585091,0,0.09638554,0.707567,0,0,0,0,0,0,1
d85889,0,0.052208837,0.6702597,0,0,0,0,0,0,0
d508146,0,0.0562249,0.6386996,0,0,0,0,0,0,1
d211231,1,0.036144577,0.60149217,0,0,0,1,0,0,0
d35657,0,0.04016064,0.61921376,0,0,0,0,0,0,0
d157620,0,0.032128513,0.67283523,0,0,0,0,0,0,0
d686721,0,0.044176705,0.55352706,0,0,0,0,0,0,1
d519884,0,0.0562249,0.6788977,0,0,0,1,0,0,1
d305666,0,0.07630522,0.74084735,0,0,1,0,0,0,1
d703003,0,0.072289154,0.6844393,0,0,0,0,0,1,0
d246453,0,0.11646587,0.6723505,0,0,0,0,0,0,0
d550627,0,0.052208837,0.63685143,0,0,0,0,0,0,1
d514368,0,0.04016064,0.68923205,0,0,0,0,0,0,0
d263027,0,0.072289154,0.67736536,0,0,0,0,0,0,0
d263642,0,0.064257026,0.63922447,0,0,0,0,0,0,1
d374871,1,0.036144577,0.5697756,0,0,0,0,0,0,0
d44709,0,0.036144577,0.6649252,0,0,0,0,0,0,1
d638323,0,0.052208837,0.64600587,0,0,0,0,0,0,1
d659843,0,0.064257026,0.64427763,0,0,0,0,0,0,2
d625953,0,0.07630522,0.66676813,0,0,0,0,0,0,2
d250,0,0.084337346,0.68077284,0,0,0,0,0,0,1
d95218,0,0.104417674,0.67722154,0,0,0,0,0,1,1
d44758,0,0.052208837,0.64600587,0,0,0,0,0,0,0
d124515,0,0.12048193,0.7241067,0,0,1,0,0,0,2
d698969,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d464088,0,0.04016064,0.659781,0,0,0,0,0,0,0
d591349,0,0.052208837,0.5883438,0,0,0,0,0,1,1
d609213,0,0.07630522,0.637681,0,0,0,1,0,0,1
d73589,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d388380,0,0.04016064,0.60087883,0,0,0,0,0,0,0
d104733,0,0.036144577,0.62123746,0,0,0,1,0,0,0
d204457,0,0.02008032,0.5414594,0,0,0,0,0,0,0
d654610,0,0.07630522,0.6846949,0,0,0,0,0,0,2
d107776,0,0.060240965,0.6060125,0,0,0,0,0,0,1
d443591,0,0.04819277,0.645593,0,0,0,0,0,0,0
d247603,0,0.044176705,0.6188774,0,0,0,0,0,3,0
d508852,0,0.10040161,0.7289811,0,0,0,0,0,0,2
d248827,1,0.04819277,0.6198233,0,0,0,0,0,0,0
d76942,0,0.072289154,0.7148486,0,0,0,0,0,0,1
d433466,0,0.084337346,0.6705053,0,0,0,0,0,0,3
d135859,0,0.04819277,0.6100967,0,0,0,0,0,1,0
d683107,0,0.072289154,0.5953252,0,0,0,0,0,0,1
d405264,0,0.092369474,0.68293935,0,0,0,0,0,0,1
d451200,0,0.084337346,0.70048445,0,0,0,0,0,0,0
d150614,1,0.02008032,0.5414594,0,0,0,0,0,0,0
d85251,0,0.044176705,0.6567401,0,0,0,0,0,1,1
d440043,0,0.0562249,0.61579317,0,0,0,0,0,0,1
d142409,0,0.13253012,0.81955093,0,0,0,0,0,0,1
d396365,0,0.044176705,0.5913898,0,0,0,0,0,0,1
d120799,0,0.07630522,0.637681,0,0,0,0,0,0,0
d16918,0,0.08032128,0.7522498,1,0,0,0,0,3,1
d670016,1,0.060240965,0.5978217,0,0,0,0,0,0,1
d205561,1,0.02811245,0.5203588,0,0,0,0,0,1,0
d141969,0,0.02811245,0.5719898,0,0,0,0,0,0,1
d683711,0,0.092369474,0.68293935,0,0,0,1,0,0,3
d489486,0,0.11646587,0.78463864,0,0,1,0,0,0,1
d258268,0,0.15261044,0.84779537,0,0,0,0,0,1,2
d491979,0,0.04819277,0.6810893,0,0,0,0,0,0,1
d280873,0,0.0562249,0.6386996,0,0,0,0,0,0,0
d593214,0,0.084337346,0.6705053,0,0,0,0,0,1,1
d622726,0,0.036144577,0.50634253,0,0,0,0,0,0,1
d60061,1,0.044176705,0.51930183,0,0,0,0,0,0,1
d404085,0,0.036144577,0.6332087,0,0,0,0,0,0,0
d222840,0,0.084337346,0.701308,0,0,0,0,0,0,0
d353051,0,0.044176705,0.6567401,0,0,0,0,0,1,1
d401106,0,0.18875502,0.82733923,0,0,0,0,0,5,0
d212858,0,0.06827309,0.6870177,0,0,0,0,0,0,0
d507723,0,0.10843374,0.7638861,0,0,0,0,0,0,1
d70995,0,0.0562249,0.7160646,0,0,0,0,0,0,0
d426376,0,0.08032128,0.73507,0,0,0,1,0,0,1
d514145,0,0.06827309,0.6870177,0,0,0,0,0,0,1
d69772,0,0.032128513,0.6041161,0,0,0,1,0,0,0
d41600,0,0.072289154,0.6632176,0,0,0,0,0,1,0
d507046,1,0.06827309,0.71406245,0,0,0,0,0,0,1
d240306,0,0.0562249,0.6788977,0,0,0,0,0,0,1
d97872,1,0.09638554,0.70395756,0,0,0,0,0,0,1
d400980,0,0.064257026,0.6030462,0,0,0,0,0,0,0
d640993,0,0.060240965,0.5978217,0,0,0,0,0,1,1
d692828,0,0.07630522,0.73408103,0,0,0,0,0,1,1
d507283,0,0.064257026,0.6726747,0,0,0,0,0,0,1
d676106,0,0.06827309,0.6329281,0,0,0,0,0,0,2
d122648,0,0.07630522,0.70938796,0,0,0,0,0,0,1
d481714,0,0.04819277,0.67136264,0,0,0,0,0,0,0
d73875,1,0.06827309,0.7533305,0,0,0,0,0,0,0
d102474,0,0.02008032,0.58727217,0,0,0,0,0,0,0
d712215,0,0.04016064,0.659781,0,0,0,0,0,0,1
d637533,0,0.060240965,0.5896309,0,0,0,0,0,0,1
d405749,0,0.08835341,0.6251245,0,0,0,0,0,0,1
d180873,0,0.07630522,0.72292066,1,1,0,1,0,1,1
d227387,0,0.07630522,0.68030083,0,0,0,0,0,0,1
d94285,1,0.052208837,0.6217521,0,0,0,0,0,0,0
d363728,0,0.064257026,0.68550915,0,0,0,0,0,0,1
d304383,0,0.104417674,0.67653525,0,0,0,0,0,0,2
d3708,0,0.04016064,0.41305634,0,0,0,0,0,0,2
d289284,0,0.084337346,0.7262081,0,0,0,0,0,0,1
d64088,0,0.06827309,0.6870177,0,0,0,0,0,0,0
d317788,0,0.024096385,0.53614575,0,0,0,0,0,0,0
d597381,0,0.06827309,0.6673836,0,0,0,0,0,0,1
d397358,1,0.04016064,0.68923205,0,0,0,0,0,0,0
d480198,1,0.08032128,0.7522498,0,0,0,0,0,0,2
d219495,0,0.092369474,0.7402799,0,0,1,0,0,1,1
d376355,1,0.02008032,0.58727217,0,0,0,0,0,0,0
d280073,0,0.052208837,0.6217521,0,0,0,0,0,0,0
d422928,0,0.032128513,0.6041161,0,0,0,0,0,1,0
d320451,0,0.064257026,0.65205896,0,0,0,0,0,0,1
d200103,1,0.15662651,0.80949825,0,0,0,0,0,2,1
d541530,0,0.04016064,0.58976275,0,0,0,0,0,0,1
d660851,0,0.06827309,0.6870177,0,0,0,0,0,1,1
d276458,0,0.032128513,0.63847566,0,0,0,0,0,0,0
d165474,1,0.044176705,0.6567401,0,0,0,0,0,0,0
d452632,0,0.04016064,0.659781,0,0,0,0,0,1,0
d417565,1,0.10040161,0.6944692,0,0,0,0,0,0,2
d465050,0,0.12851405,0.7690076,0,0,1,0,0,0,2
d65781,0,0.052208837,0.59749824,0,0,0,0,0,0,1
d624646,0,0.072289154,0.6702915,0,0,0,0,0,0,3
d274915,0,0.008032128,0.46667778,0,0,0,0,0,0,0
d432336,0,0.04819277,0.6810893,0,0,0,0,0,0,0
d359437,0,0.052208837,0.6702597,0,0,0,0,0,0,1
d442018,0,0.036144577,0.6649252,0,0,0,0,0,0,0
d60025,0,0.016064256,0.44916216,0,0,0,0,0,2,0
d428704,0,0.02811245,0.60947293,0,0,0,1,0,0,0
d130771,0,0.07630522,0.68706715,0,0,0,0,0,0,1
d524340,0,0.07630522,0.7161543,0,0,0,0,0,0,1
d532237,0,0.092369474,0.6849602,0,0,0,0,0,0,1
d291200,0,0.052208837,0.67941415,0,0,0,0,0,0,0
d432410,0,0.04016064,0.659781,0,0,0,0,0,0,0
d516928,0,0.052208837,0.6309065,0,0,0,0,0,0,0
d297447,1,0.044176705,0.6463651,0,0,0,0,0,0,0
d369839,0,0.02008032,0.58727217,0,0,0,0,0,0,0
